Date,daily_return,USDJPY,USDEUR,USDGBP,USDAUD,USDCAD,USDCHF,USDNZD,USDSGD,USDZAR
2017-01-11,-0.002483576131987242,0,0,0,1.0,-1.0,0,0,0,0
2017-01-12,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-01-13,-0.004553743837751534,0,0,0,1.0,-1.0,0,0,0,0
2017-01-16,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-01-17,-0.0004339285397745307,0,0,0,1.0,-1.0,0,0,0,0
2017-01-18,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-01-19,-0.010037585011839933,0,0,0,1.0,-1.0,0,0,0,0
2017-01-20,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-01-23,0.0004207332698800137,0,0,0,1.0,-1.0,0,0,0,0
2017-01-24,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-01-25,0.005064146394886504,0,0,0,1.0,-1.0,0,0,0,0
2017-01-26,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-01-27,0.0038089855088236924,0,0,0,1.0,-1.0,0,0,0,0
2017-01-30,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-01-31,0.0006601245947869261,0,0,0,1.0,-1.0,0,0,0,0
2017-02-01,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-02-02,-0.0014290742374587495,0,0,0,1.0,-1.0,0,0,0,0
2017-02-03,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-02-06,-0.0018576492670818734,0,0,0,1.0,-1.0,0,0,0,0
2017-02-07,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-02-08,-0.004988988657613991,0,0,0,1.0,-1.0,0,0,0,0
2017-02-09,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-02-10,0.0017367741495475375,0,0,0,1.0,-1.0,0,0,0,0
2017-02-13,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-02-14,0.007165096331807064,0,0,0,1.0,-1.0,0,0,0,0
2017-02-15,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-02-16,-0.005724636376334247,0,0,0,1.0,-1.0,0,0,0,0
2017-02-17,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-02-20,0.002947200353198509,0,0,0,1.0,-1.0,0,0,0,0
2017-02-21,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-02-22,-0.001521511000669884,0,0,0,1.0,-1.0,0,0,0,0
2017-02-23,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-02-24,0.0027832427948488725,0,0,0,1.0,-1.0,0,0,0,0
2017-02-27,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-02-28,-0.005919707129075413,0,0,0,1.0,-1.0,0,0,0,0
2017-03-01,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-03-02,-0.005052106602157602,0,0,0,1.0,-1.0,0,0,0,0
2017-03-03,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-03-06,-0.002154282151160092,0,0,0,1.0,-1.0,0,0,0,0
2017-03-07,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-03-08,-0.0014379322887860813,0,0,0,1.0,-1.0,0,0,0,0
2017-03-09,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-03-10,0.0013187276953057214,0,0,0,1.0,-1.0,0,0,0,0
2017-03-13,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-03-14,-0.0024751163730825088,0,0,0,1.0,-1.0,0,0,0,0
2017-03-15,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-03-16,-0.005183839905252063,0,0,0,1.0,-1.0,0,0,0,0
2017-03-17,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-03-20,-0.00530586820306056,0,0,0,1.0,-1.0,0,0,0,0
2017-03-21,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-03-22,0.00588136089658664,0,0,0,1.0,-1.0,0,0,0,0
2017-03-23,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-03-24,0.0033794367766981637,0,0,0,1.0,-1.0,0,0,0,0
2017-03-27,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-03-28,-0.004268865787480092,0,0,0,1.0,-1.0,0,0,0,0
2017-03-29,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-03-30,0.0011115776223782348,0,0,0,1.0,-1.0,0,0,0,0
2017-03-31,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-04-03,0.0038172321190694802,0,0,0,1.0,-1.0,0,0,0,0
2017-04-04,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-04-05,0.003797525034082039,0,0,0,1.0,-1.0,0,0,0,0
2017-04-06,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-04-07,0.004679699372805324,0,0,0,1.0,-1.0,0,0,0,0
2017-04-10,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-04-11,0.006340287999349159,0,0,0,1.0,-1.0,0,0,0,0
2017-04-12,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-04-13,0.0015312791503588885,0,0,0,1.0,-1.0,0,0,0,0
2017-04-14,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-04-17,-0.0002125633546001815,0,0,0,1.0,-1.0,0,0,0,0
2017-04-18,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-04-19,7.999719880658063e-05,0,0,0,1.0,-1.0,0,0,0,0
2017-04-20,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-04-21,-0.002509397470214614,0,0,0,1.0,-1.0,0,0,0,0
2017-04-24,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-04-25,-0.005423967974504729,0,0,0,1.0,-1.0,0,0,0,0
2017-04-26,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-04-27,0.004200351904934951,0,0,0,1.0,-1.0,0,0,0,0
2017-04-28,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-05-01,-0.003200139022240256,0,0,0,1.0,-1.0,0,0,0,0
2017-05-02,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-05-03,-0.0037433782648107483,0,0,0,1.0,-1.0,0,0,0,0
2017-05-04,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-05-05,0.00048760038164052943,0,0,0,1.0,-1.0,0,0,0,0
2017-05-08,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-05-09,0.002017582920136096,0,0,0,1.0,-1.0,0,0,0,0
2017-05-10,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-05-11,-0.002803112806426089,0,0,0,1.0,-1.0,0,0,0,0
2017-05-12,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-05-15,-0.002881326560823627,0,0,0,1.0,-1.0,0,0,0,0
2017-05-16,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-05-17,0.0010923990308270293,0,0,0,1.0,-1.0,0,0,0,0
2017-05-18,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-05-19,0.0008507086618592119,0,0,0,1.0,-1.0,0,0,0,0
2017-05-22,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-05-23,-0.0007358824772478734,0,0,0,1.0,-1.0,0,0,0,0
2017-05-24,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-05-25,0.004557826993806469,0,0,0,1.0,-1.0,0,0,0,0
2017-05-26,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-05-29,0.0037907287851074445,0,0,0,1.0,-1.0,0,0,0,0
2017-05-30,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-05-31,-0.0025149014548383475,0,0,0,1.0,-1.0,0,0,0,0
2017-06-01,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-06-02,0.0045263799271588745,0,0,0,1.0,-1.0,0,0,0,0
2017-06-05,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-06-06,-0.006288854082786677,0,0,0,1.0,-1.0,0,0,0,0
2017-06-07,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-06-08,-0.008808608249106897,0,0,0,1.0,-1.0,0,0,0,0
2017-06-09,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-06-12,0.004639951292719213,0,0,0,1.0,-1.0,0,0,0,0
2017-06-13,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-06-14,0.006616822100597108,0,0,0,1.0,-1.0,0,0,0,0
2017-06-15,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-06-16,-0.0005792942344173824,0,0,0,1.0,-1.0,0,0,0,0
2017-06-19,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-06-20,0.002804463278426761,0,0,0,1.0,-1.0,0,0,0,0
2017-06-21,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-06-22,-0.000811151064244342,0,0,0,1.0,-1.0,0,0,0,0
2017-06-23,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-06-26,-0.005781870557828195,0,0,0,1.0,-1.0,0,0,0,0
2017-06-27,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-06-28,0.005308512921900932,0,0,0,1.0,-1.0,0,0,0,0
2017-06-29,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-06-30,-0.0028862126173038183,0,0,0,1.0,-1.0,0,0,0,0
2017-07-03,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-07-04,0.0016730354599863162,0,0,0,1.0,-1.0,0,0,0,0
2017-07-05,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-07-06,-0.000672975737940007,0,0,0,1.0,-1.0,0,0,0,0
2017-07-07,0.0013003232401658238,0,0,0,1.0,-1.0,0,0,0,0
2017-07-10,0.004177317849148765,0,0,0,1.0,-1.0,0,0,0,0
2017-07-12,-0.006747314939349658,0,0,0,1.0,-1.0,0,0,0,0
2017-07-13,0.007237492282746172,0,0,0,1.0,-1.0,0,0,0,0
2017-07-14,-0.006121013209703485,0,0,0,1.0,-1.0,0,0,0,0
2017-07-17,-0.004142397479093063,0,0,0,1.0,-1.0,0,0,0,0
2017-07-18,3.130833238174091e-05,0,0,0,1.0,-1.0,0,0,0,0
2017-07-19,-0.010945612339935407,0,0,0,1.0,-1.0,0,0,0,0
2017-07-20,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-07-21,0.0018538775485182901,0,0,0,1.0,-1.0,0,0,0,0
2017-07-24,0.007743549497349789,0,0,0,1.0,-1.0,0,0,0,0
2017-07-25,0.002020413748138772,0,0,0,1.0,-1.0,0,0,0,0
2017-07-26,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-07-27,-0.004066816279001739,0,0,0,1.0,-1.0,0,0,0,0
2017-07-28,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-07-31,0.004705236643368194,0,0,0,1.0,-1.0,0,0,0,0
2017-08-01,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-08-02,0.0022008469200813785,0,0,0,1.0,-1.0,0,0,0,0
2017-08-03,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-08-04,-0.0002944001094387083,0,0,0,1.0,-1.0,0,0,0,0
2017-08-07,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-08-08,-0.0009053249634605187,0,0,0,1.0,-1.0,0,0,0,0
2017-08-09,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-08-10,-0.00108072384948521,0,0,0,1.0,-1.0,0,0,0,0
2017-08-11,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-08-14,0.00042155384673236984,0,0,0,1.0,-1.0,0,0,0,0
2017-08-15,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-08-16,0.001664312740050411,0,0,0,1.0,-1.0,0,0,0,0
2017-08-17,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-08-18,0.0025051432364895376,0,0,0,1.0,-1.0,0,0,0,0
2017-08-21,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-08-22,0.000876900008461523,0,0,0,1.0,-1.0,0,0,0,0
2017-08-23,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-08-24,0.002067348407824743,0,0,0,1.0,-1.0,0,0,0,0
2017-08-25,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-08-28,-0.0018110434423377342,0,0,0,1.0,-1.0,0,0,0,0
2017-08-29,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-08-30,-0.004065349817399699,0,0,0,1.0,-1.0,0,0,0,0
2017-08-31,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-09-01,0.008194904935988956,0,0,0,1.0,-1.0,0,0,0,0
2017-09-04,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-09-05,-0.0003418452853436449,0,0,0,1.0,-1.0,0,0,0,0
2017-09-06,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-09-07,0.010418639806317187,0,0,0,1.0,-1.0,0,0,0,0
2017-09-08,0.004329332695976351,0,0,0,1.0,-1.0,0,0,0,0
2017-09-11,-0.0027206116399645097,0,0,0,1.0,-1.0,0,0,0,0
2017-09-12,0.007091391385703583,0,0,0,1.0,-1.0,0,0,0,0
2017-09-13,-0.005051670752038717,0,0,0,1.0,-1.0,0,0,0,0
2017-09-14,0.005470953401539358,0,0,0,1.0,-1.0,0,0,0,0
2017-09-15,-0.0022674631888791597,0,0,0,1.0,-1.0,0,0,0,0
2017-09-18,-0.002253438052601364,0,0,0,1.0,-1.0,0,0,0,0
2017-09-19,-0.003507960826364398,0,0,0,1.0,-1.0,0,0,0,0
2017-09-20,-0.005110047284126007,0,0,0,1.0,-1.0,0,0,0,0
2017-09-21,-0.0058931168504984255,0,0,0,1.0,-1.0,0,0,0,0
2017-09-22,0.012595995632785462,0,0,0,1.0,-1.0,0,0,0,0
2017-09-25,-0.006107423060264017,0,0,0,1.0,-1.0,0,0,0,0
2017-09-26,0.0015842666435050834,0,0,0,1.0,-1.0,0,0,0,0
2017-09-27,0.008041655227433608,0,0,0,1.0,-1.0,0,0,0,0
2017-09-28,-0.006109290649406018,0,0,0,1.0,-1.0,0,0,0,0
2017-09-29,0.004194574847406374,0,0,0,1.0,-1.0,0,0,0,0
2017-10-02,-0.0028807911104242745,0,0,0,1.0,-1.0,0,0,0,0
2017-10-03,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-10-04,0.0009748918217231672,0,0,0,1.0,-1.0,0,0,0,0
2017-10-05,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-10-06,0.0019313370869042945,0,0,0,1.0,-1.0,0,0,0,0
2017-10-09,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-10-10,0.001289947971069294,0,0,0,1.0,-1.0,0,0,0,0
2017-10-11,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-10-12,0.002452265330907588,0,0,0,1.0,-1.0,0,0,0,0
2017-10-13,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-10-16,-0.007502799466010179,0,0,0,1.0,-1.0,0,0,0,0
2017-10-17,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-10-18,0.0010393915722797242,0,0,0,1.0,-1.0,0,0,0,0
2017-10-19,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-10-20,-0.005328280326155954,0,0,0,1.0,-1.0,0,0,0,0
2017-10-23,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-10-24,-0.000860946161559073,0,0,0,1.0,-1.0,0,0,0,0
2017-10-25,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-10-26,-0.000865413850742236,0,0,0,1.0,-1.0,0,0,0,0
2017-10-27,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-10-30,0.00020453958326915878,0,0,0,1.0,-1.0,0,0,0,0
2017-10-31,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-11-01,-0.0002901065372136191,0,0,0,1.0,-1.0,0,0,0,0
2017-11-02,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-11-03,0.0003982136043451101,0,0,0,1.0,-1.0,0,0,0,0
2017-11-06,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-11-07,-0.00133725555107711,0,0,0,1.0,-1.0,0,0,0,0
2017-11-08,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-11-09,-0.00044436263466096637,0,0,0,1.0,-1.0,0,0,0,0
2017-11-10,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-11-13,0.003590821122159804,0,0,0,1.0,-1.0,0,0,0,0
2017-11-14,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-11-15,-0.0019987202336249066,0,0,0,1.0,-1.0,0,0,0,0
2017-11-17,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-11-20,0.0017354054129523622,0,0,0,1.0,-1.0,0,0,0,0
2017-11-21,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-11-22,-0.0007787575634283783,0,0,0,1.0,-1.0,0,0,0,0
2017-11-23,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-11-24,-0.002151493814231964,0,0,0,1.0,-1.0,0,0,0,0
2017-11-27,0.001689558955097592,0,0,0,1.0,-1.0,0,0,0,0
2017-11-28,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-11-29,-0.004192153580590663,0,0,0,1.0,-1.0,0,0,0,0
2017-11-30,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-12-01,-0.0018695698222777057,0,0,0,1.0,-1.0,0,0,0,0
2017-12-04,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-12-05,0.0013949184904603618,0,0,0,1.0,-1.0,0,0,0,0
2017-12-06,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-12-07,-0.0023297957522130375,0,0,0,1.0,-1.0,0,0,0,0
2017-12-08,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-12-11,0.0003702680528954172,0,0,0,1.0,-1.0,0,0,0,0
2017-12-12,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-12-13,-0.004751111672521735,0,0,0,1.0,-1.0,0,0,0,0
2017-12-14,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-12-15,-0.0024976481917202698,0,0,0,1.0,-1.0,0,0,0,0
2017-12-18,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-12-19,-0.0011749390191964082,0,0,0,1.0,-1.0,0,0,0,0
2017-12-20,0.0,0,0,0,0.0,0.0,0,0,0,0
2017-12-21,0.0015732474731343649,0,0,0,1.0,-1.0,0,0,0,0
2017-12-22,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-12-25,-0.0001397775121779743,0,0,0,1.0,-1.0,0,0,0,0
2017-12-26,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-12-27,0.0016156091436279052,0,0,0,1.0,-1.0,0,0,0,0
2017-12-28,-0.0,0,0,0,0.0,0.0,0,0,0,0
2017-12-29,0.004160500728477179,0,0,0,1.0,-1.0,0,0,0,0
2018-01-01,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-01-02,0.0021912242459456444,0,0,0,1.0,-1.0,0,0,0,0
2018-01-03,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-01-04,-0.002733849041964609,0,0,0,1.0,-1.0,0,0,0,0
2018-01-05,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-01-08,0.008127878883941841,0,0,0,1.0,-1.0,0,0,0,0
2018-01-09,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-01-10,6.704205675789332e-05,0,0,0,1.0,-1.0,0,0,0,0
2018-01-11,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-01-12,-0.003955267062010881,0,0,0,1.0,-1.0,0,0,0,0
2018-01-15,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-01-16,-0.0039046854295093913,0,0,0,1.0,-1.0,0,0,0,0
2018-01-17,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-01-18,-0.0011413952790623183,0,0,0,1.0,-1.0,0,0,0,0
2018-01-19,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-01-22,-0.005570410676448478,0,0,0,1.0,-1.0,0,0,0,0
2018-01-23,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-01-24,0.0035081049763945327,0,0,0,1.0,-1.0,0,0,0,0
2018-01-25,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-01-26,0.0005524746185288087,0,0,0,1.0,-1.0,0,0,0,0
2018-01-29,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-01-30,0.0008594186470722853,0,0,0,1.0,-1.0,0,0,0,0
2018-01-31,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-02-01,0.0077058526845437125,0,0,0,1.0,-1.0,0,0,0,0
2018-02-02,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-02-05,0.002985777958709912,0,0,0,1.0,-1.0,0,0,0,0
2018-02-06,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-02-07,7.968739734320884e-05,0,0,0,1.0,-1.0,0,0,0,0
2018-02-08,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-02-09,0.0018009095073161507,0,0,0,1.0,-1.0,0,0,0,0
2018-02-12,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-02-13,-0.00416351874776244,0,0,0,1.0,-1.0,0,0,0,0
2018-02-14,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-02-15,-8.568993798430125e-05,0,0,0,1.0,-1.0,0,0,0,0
2018-02-16,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-02-19,-0.0019729192329944745,0,0,0,1.0,-1.0,0,0,0,0
2018-02-20,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-02-21,-0.002814786031372307,0,0,0,1.0,-1.0,0,0,0,0
2018-02-22,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-02-23,-0.006366715526385902,0,0,0,1.0,-1.0,0,0,0,0
2018-02-26,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-02-27,-0.004272320626200421,0,0,0,1.0,-1.0,0,0,0,0
2018-02-28,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-03-01,-0.0012618242816442304,0,0,0,1.0,-1.0,0,0,0,0
2018-03-02,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-03-05,-0.003075012289518675,0,0,0,1.0,-1.0,0,0,0,0
2018-03-06,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-03-07,-9.723367130443084e-05,0,0,0,1.0,-1.0,0,0,0,0
2018-03-08,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-03-09,0.005470988118513209,0,0,0,1.0,-1.0,0,0,0,0
2018-03-12,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-03-13,-0.003631043220337804,0,0,0,1.0,-1.0,0,0,0,0
2018-03-14,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-03-15,-0.002380158042452729,0,0,0,1.0,-1.0,0,0,0,0
2018-03-16,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-03-19,0.006415324186971327,0,0,0,1.0,-1.0,0,0,0,0
2018-03-20,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-03-21,0.0027865014894520312,0,0,0,1.0,-1.0,0,0,0,0
2018-03-22,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-03-23,0.007937560328655335,0,0,0,1.0,-1.0,0,0,0,0
2018-03-26,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-03-27,-0.0026658732288972198,0,0,0,1.0,-1.0,0,0,0,0
2018-03-28,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-03-29,0.00045310344700522087,0,0,0,1.0,-1.0,0,0,0,0
2018-03-30,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-04-02,-9.653468392234466e-05,0,0,0,1.0,-1.0,0,0,0,0
2018-04-03,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-04-04,0.005317769960391683,0,0,0,1.0,-1.0,0,0,0,0
2018-04-05,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-04-06,0.005587074509801893,0,0,0,1.0,-1.0,0,0,0,0
2018-04-09,-0.0025614415172213745,0,0,0,1.0,-1.0,0,0,0,0
2018-04-10,0.003751273012692624,0,0,0,1.0,-1.0,0,0,0,0
2018-04-11,0.0002573746705469837,0,0,0,1.0,-1.0,0,0,0,0
2018-04-12,0.0019410379130354594,0,0,0,1.0,-1.0,0,0,0,0
2018-04-13,-0.0007251377504546852,0,0,0,1.0,-1.0,0,0,0,0
2018-04-16,-0.003235765917452338,0,0,0,1.0,-1.0,0,0,0,0
2018-04-17,0.0030429764139031645,0,0,0,1.0,-1.0,0,0,0,0
2018-04-18,0.0013745030179547202,0,0,0,1.0,-1.0,0,0,0,0
2018-04-19,-0.008202446226999727,0,0,0,1.0,-1.0,0,0,0,0
2018-04-20,0.0054011326814464855,0,0,0,1.0,-1.0,0,0,0,0
2018-04-23,0.0002492473403061801,0,0,0,1.0,-1.0,0,0,0,0
2018-04-24,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-04-25,0.0013872064324925715,0,0,0,1.0,-1.0,0,0,0,0
2018-04-26,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-04-27,-0.0007793433514895476,0,0,0,1.0,-1.0,0,0,0,0
2018-04-30,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-05-01,0.006335696368623633,0,0,0,1.0,-1.0,0,0,0,0
2018-05-02,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-05-03,-0.0033736908240727947,0,0,0,1.0,-1.0,0,0,0,0
2018-05-04,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-05-07,0.00015249837589315085,0,0,0,1.0,-1.0,0,0,0,0
2018-05-08,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-05-09,0.004276261461163999,0,0,0,1.0,-1.0,0,0,0,0
2018-05-10,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-05-11,-0.0026586267090414895,0,0,0,1.0,-1.0,0,0,0,0
2018-05-14,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-05-15,0.0018510705035810204,0,0,0,1.0,-1.0,0,0,0,0
2018-05-16,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-05-17,0.000457140233026343,0,0,0,1.0,-1.0,0,0,0,0
2018-05-18,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-05-21,-0.005620487194107904,0,0,0,1.0,-1.0,0,0,0,0
2018-05-22,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-05-23,-0.0026457834472521924,0,0,0,1.0,-1.0,0,0,0,0
2018-05-24,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-05-25,-0.0044535691510753095,0,0,0,1.0,-1.0,0,0,0,0
2018-05-28,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-05-29,6.929743619377149e-06,0,0,0,1.0,-1.0,0,0,0,0
2018-05-30,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-05-31,-0.00131451872110111,0,0,0,1.0,-1.0,0,0,0,0
2018-06-01,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-06-04,-0.0016495607205959661,0,0,0,1.0,-1.0,0,0,0,0
2018-06-05,-0.0,0,0,0,0.0,0.0,0,0,0,0
2018-06-06,0.0026970334560481035,0,0,0,1.0,-1.0,0,0,0,0
2018-06-07,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-06-08,0.003949606796645799,0,0,0,1.0,-1.0,0,0,0,0
2018-06-11,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-06-12,-0.0017682849182627525,0,0,0,1.0,-1.0,0,0,0,0
2018-06-13,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-06-14,0.003939545970785274,0,0,0,1.0,-1.0,0,0,0,0
2018-06-15,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-06-18,-0.002733853528069208,0,0,0,1.0,-1.0,0,0,0,0
2018-06-19,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-06-20,-0.0030438812211688315,0,0,0,1.0,-1.0,0,0,0,0
2018-06-21,0.0,0,0,0,0.0,0.0,0,0,0,0
2018-06-22,-0.001475256704340011,0,0,0,1.0,-1.0,0,0,0,0
