Date,Max Return PnL,USDJPY,USDEUR,USDGBP,USDAUD,USDCAD,USDCHF,USDNZD,USDSGD,USDZAR
2010-04-02,0.007255439663127917,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-05,-0.0027106075651873347,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-06,0.005390440946497212,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-07,0.002702406948633531,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-08,-0.0006654645918099315,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-09,-0.00514771401068017,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-12,-0.006631065989511709,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-13,-0.004757824819440693,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-14,-0.002469054407689279,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-15,0.00329754757591658,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-16,0.0024098778845957425,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-19,0.0018089479183879718,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-20,0.003835214467929817,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-21,-0.00022302450005537417,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-22,0.007513106309862235,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-23,-0.002601909766466644,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-26,0.0010354012638098828,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-27,0.011324752318404454,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-28,0.002023355180879185,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-29,-0.002565726267769883,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-04-30,-0.0008212193026921552,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-03,0.00869673519246906,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-04,0.011334691414259556,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-05,0.009700893194048378,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-06,-0.0037518110166092603,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-07,-0.0006154656815266185,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-10,0.0034928919138945812,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-11,-0.0011066360839660548,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-12,0.0020829450086407566,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-13,0.0073912284181311605,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-14,0.011196668827870805,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-17,-0.0040923906066452215,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-18,0.009745631300327311,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-19,-0.011336228034885234,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-20,-0.012299478589066132,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-21,0.0011042168220765191,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-24,0.008821693155294373,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-25,0.0009824238086192573,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-26,0.005729305398424008,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-27,-0.0028814842045147312,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-28,0.00653412438223843,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-05-31,-0.004805581441065788,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-01,-0.0029117181097855285,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-02,0.0021935444265495816,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-03,0.004592392275877971,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-04,0.00437994030629312,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-07,-0.005279109060692082,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-08,-0.0019322294806554431,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-09,-0.0031871005849071106,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-10,-0.0035730194917924125,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-11,0.008156972394296308,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-14,-0.005806566745712569,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-15,-0.005931792058872726,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-16,-0.0006328709027383567,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-17,-0.009690650339358873,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-18,-0.0012137757376923723,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-21,0.005725747216624531,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-22,-0.0036330940142228667,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-23,-0.00104011883666528,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-24,-0.004065732727303699,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-25,-0.0077927418815430345,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-28,-0.0022759704808468836,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-29,-0.005310819074755716,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-06-30,-0.003314995812175121,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-07-01,-0.019209665186574996,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-07-02,-0.0017539256150806292,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-07-05,0.0016270251476296102,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-07-06,-0.0016547384450550286,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-07-07,0.00011758068764806289,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-07-08,0.002304289536899198,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-07-09,0.005582317866406013,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
2010-07-12,0.0036161326311354033,0.1775481967453378,0.28527867272350665,0.24025658390903898,-0.08991586634005012,0.1701747259949995,0.5033577599985491,-0.20509830488315886,0.05382362901464175,-0.13542539716286467
