Date,daily_return,USDJPY,USDEUR,USDGBP,USDAUD,USDCAD,USDCHF,USDNZD,USDSGD,USDZAR
2013-06-14,-5.106203211779903e-05,0,1.0,-1.0,0,0,0,0,0,0
2013-06-17,0.0020252367133477556,0,1.0,-1.0,0,0,0,0,0,0
2013-06-18,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-06-19,-0.007175640872899125,0,1.0,-1.0,0,0,0,0,0,0
2013-06-20,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-06-21,0.006482852918803461,0,1.0,-1.0,0,0,0,0,0,0
2013-06-24,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-06-25,0.0017127239006012873,0,1.0,-1.0,0,0,0,0,0,0
2013-06-26,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-06-27,-0.000834466697368752,0,1.0,-1.0,0,0,0,0,0,0
2013-06-28,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-07-01,-0.0018429723946056242,0,1.0,-1.0,0,0,0,0,0,0
2013-07-02,-0.0,0,0.0,0.0,0,0,0,0,0,0
2013-07-03,0.002634550194331231,0,1.0,-1.0,0,0,0,0,0,0
2013-07-04,-0.0,0,0.0,0.0,0,0,0,0,0,0
2013-07-05,-0.007667497765133868,0,1.0,-1.0,0,0,0,0,0,0
2013-07-08,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-07-09,0.0017111560721798647,0,1.0,-1.0,0,0,0,0,0,0
2013-07-10,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-07-11,-0.009794317981121181,0,1.0,-1.0,0,0,0,0,0,0
2013-07-12,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-07-15,-0.002068913416788387,0,1.0,-1.0,0,0,0,0,0,0
2013-07-16,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-07-17,-0.00448891168032961,0,1.0,-1.0,0,0,0,0,0,0
2013-07-18,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-07-19,0.0012914895701225948,0,1.0,-1.0,0,0,0,0,0,0
2013-07-22,0.0003602685857905241,0,1.0,-1.0,0,0,0,0,0,0
2013-07-23,0.0029244470523505095,0,1.0,-1.0,0,0,0,0,0,0
2013-07-24,-0.0018629752006112943,0,1.0,-1.0,0,0,0,0,0,0
2013-07-25,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-07-26,-0.0015178680843209724,0,1.0,-1.0,0,0,0,0,0,0
2013-07-29,-0.0,0,0.0,0.0,0,0,0,0,0,0
2013-07-30,-0.0015155848488264123,0,1.0,-1.0,0,0,0,0,0,0
2013-07-31,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-08-01,-0.007166043644786568,0,1.0,-1.0,0,0,0,0,0,0
2013-08-02,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-08-05,0.005869971928295303,0,1.0,-1.0,0,0,0,0,0,0
2013-08-06,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-08-07,-0.0043882716744176875,0,1.0,-1.0,0,0,0,0,0,0
2013-08-08,-0.0,0,0.0,0.0,0,0,0,0,0,0
2013-08-09,-0.0004111760700225009,0,1.0,-1.0,0,0,0,0,0,0
2013-08-12,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-08-13,-0.00011987157576354157,0,1.0,-1.0,0,0,0,0,0,0
2013-08-14,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-08-15,0.004324169284075641,0,1.0,-1.0,0,0,0,0,0,0
2013-08-16,0.001327920696367113,0,1.0,-1.0,0,0,0,0,0,0
2013-08-19,0.0007746869147242652,0,1.0,-1.0,0,0,0,0,0,0
2013-08-20,0.0011712906050966865,0,1.0,-1.0,0,0,0,0,0,0
2013-08-21,-0.005538919126216735,0,1.0,-1.0,0,0,0,0,0,0
2013-08-22,0.0028283772183614886,0,1.0,-1.0,0,0,0,0,0,0
2013-08-23,-0.002156637142576301,0,1.0,-1.0,0,0,0,0,0,0
2013-08-26,-0.003395536297672086,0,1.0,-1.0,0,0,0,0,0,0
2013-08-27,0.0007981366941937074,0,1.0,-1.0,0,0,0,0,0,0
2013-08-28,-0.003332191539076601,0,1.0,-1.0,0,0,0,0,0,0
2013-08-29,0.00296384527087179,0,1.0,-1.0,0,0,0,0,0,0
2013-08-30,0.006103383474475255,0,1.0,-1.0,0,0,0,0,0,0
2013-09-02,0.0029240846570459667,0,1.0,-1.0,0,0,0,0,0,0
2013-09-03,0.0031871125584241877,0,1.0,-1.0,0,0,0,0,0,0
2013-09-04,0.0022861958356561463,0,1.0,-1.0,0,0,0,0,0,0
2013-09-05,0.0017196492819602227,0,1.0,-1.0,0,0,0,0,0,0
2013-09-06,0.004208286569119091,0,1.0,-1.0,0,0,0,0,0,0
2013-09-09,-0.0012906994247312564,0,1.0,-1.0,0,0,0,0,0,0
2013-09-10,-0.0023990800943420876,0,1.0,-1.0,0,0,0,0,0,0
2013-09-11,0.0016217070429851432,0,1.0,-1.0,0,0,0,0,0,0
2013-09-12,0.0021827904888388483,0,1.0,-1.0,0,0,0,0,0,0
2013-09-13,-0.00010939800841081038,0,1.0,-1.0,0,0,0,0,0,0
2013-09-16,0.003744109778465732,0,1.0,-1.0,0,0,0,0,0,0
2013-09-17,-0.0004844869683664488,0,1.0,-1.0,0,0,0,0,0,0
2013-09-18,-0.0013666847424399498,0,1.0,-1.0,0,0,0,0,0,0
2013-09-19,0.00193050027047581,0,1.0,-1.0,0,0,0,0,0,0
2013-09-20,-0.006761896626178543,0,1.0,-1.0,0,0,0,0,0,0
2013-09-23,-0.0013421889604854353,0,1.0,-1.0,0,0,0,0,0,0
2013-09-24,0.004176882829963424,0,1.0,-1.0,0,0,0,0,0,0
2013-09-25,-0.0008440238171134595,0,1.0,-1.0,0,0,0,0,0,0
2013-09-26,0.0015057101011526353,0,1.0,-1.0,0,0,0,0,0,0
2013-09-27,1.799158046322802e-05,0,1.0,-1.0,0,0,0,0,0,0
2013-09-30,0.007443103018023645,0,1.0,-1.0,0,0,0,0,0,0
2013-10-01,-0.0010841414634022994,0,1.0,-1.0,0,0,0,0,0,0
2013-10-02,0.0004590681064072788,0,1.0,-1.0,0,0,0,0,0,0
2013-10-03,-0.002304912687043359,0,1.0,-1.0,0,0,0,0,0,0
2013-10-04,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-10-07,-0.0035534584175267447,0,1.0,-1.0,0,0,0,0,0,0
2013-10-09,0.003213204591976826,0,1.0,-1.0,0,0,0,0,0,0
2013-10-10,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-10-11,0.0010904205943317313,0,1.0,-1.0,0,0,0,0,0,0
2013-10-14,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-10-15,-8.77067308358015e-05,0,1.0,-1.0,0,0,0,0,0,0
2013-10-16,0.003523891180759686,0,1.0,-1.0,0,0,0,0,0,0
2013-10-17,-0.002611667931902484,0,1.0,-1.0,0,0,0,0,0,0
2013-10-18,0.0021486132551948867,0,1.0,-1.0,0,0,0,0,0,0
2013-10-21,0.0003115984777225522,0,1.0,-1.0,0,0,0,0,0,0
2013-10-22,-0.0018423314623465803,0,1.0,-1.0,0,0,0,0,0,0
2013-10-23,-0.0014374184955826541,0,1.0,-1.0,0,0,0,0,0,0
2013-10-24,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-10-25,0.0006277259030337268,0,1.0,-1.0,0,0,0,0,0,0
2013-10-28,-0.0017653169266260704,0,1.0,-1.0,0,0,0,0,0,0
2013-10-29,-0.0008297364911646898,0,1.0,-1.0,0,0,0,0,0,0
2013-10-30,-0.0024626544893091573,0,1.0,-1.0,0,0,0,0,0,0
2013-10-31,7.937395569035388e-06,0,1.0,-1.0,0,0,0,0,0,0
2013-11-01,0.011776238999150035,0,1.0,-1.0,0,0,0,0,0,0
2013-11-04,-0.0012338076721623015,0,1.0,-1.0,0,0,0,0,0,0
2013-11-05,0.0013412779748306347,0,1.0,-1.0,0,0,0,0,0,0
2013-11-06,0.007969369056172959,0,1.0,-1.0,0,0,0,0,0,0
2013-11-07,-0.0010008305379539673,0,1.0,-1.0,0,0,0,0,0,0
2013-11-08,0.00833346768271881,0,1.0,-1.0,0,0,0,0,0,0
2013-11-11,-0.0006589631621596315,0,1.0,-1.0,0,0,0,0,0,0
2013-11-12,-0.005698686466806047,0,1.0,-1.0,0,0,0,0,0,0
2013-11-13,-0.008322643769227756,0,1.0,-1.0,0,0,0,0,0,0
2013-11-14,0.006169721147406881,0,1.0,-1.0,0,0,0,0,0,0
2013-11-15,0.003583490537186651,0,1.0,-1.0,0,0,0,0,0,0
2013-11-18,0.000872813316651011,0,1.0,-1.0,0,0,0,0,0,0
2013-11-19,-0.0014296658569018517,0,1.0,-1.0,0,0,0,0,0,0
2013-11-20,-0.0031789971098702408,0,1.0,-1.0,0,0,0,0,0,0
2013-11-21,0.007540222121484641,0,1.0,-1.0,0,0,0,0,0,0
2013-11-22,0.0025402670631640145,0,1.0,-1.0,0,0,0,0,0,0
2013-11-25,-0.0032216711364746464,0,1.0,-1.0,0,0,0,0,0,0
2013-11-26,-0.002130810287244378,0,1.0,-1.0,0,0,0,0,0,0
2013-11-27,-0.00032728273266158237,0,1.0,-1.0,0,0,0,0,0,0
2013-11-28,0.004056019273031342,0,1.0,-1.0,0,0,0,0,0,0
2013-11-29,0.001323534568363982,0,1.0,-1.0,0,0,0,0,0,0
2013-12-02,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-12-03,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-12-04,-0.0,0,0.0,0.0,0,0,0,0,0,0
2013-12-05,0.0,0,0.0,0.0,0,0,0,0,0,0
2013-12-06,-0.008816196262191545,0,1.0,-1.0,0,0,0,0,0,0
2013-12-09,-0.002976058860712283,0,1.0,-1.0,0,0,0,0,0,0
2013-12-10,0.00340861704818618,0,1.0,-1.0,0,0,0,0,0,0
2013-12-11,9.735988316439403e-05,0,1.0,-1.0,0,0,0,0,0,0
2013-12-12,-0.006423613386773441,0,1.0,-1.0,0,0,0,0,0,0
2013-12-13,0.0003370695392412859,0,1.0,-1.0,0,0,0,0,0,0
2013-12-16,-0.0013017170938138811,0,1.0,-1.0,0,0,0,0,0,0
2013-12-17,-0.0020436031994103265,0,1.0,-1.0,0,0,0,0,0,0
2013-12-18,-0.0019421112377135952,0,1.0,-1.0,0,0,0,0,0,0
2013-12-19,0.012964943524098604,0,1.0,-1.0,0,0,0,0,0,0
2013-12-20,0.0007747838265399487,0,1.0,-1.0,0,0,0,0,0,0
2013-12-23,-0.003681649154601452,0,1.0,-1.0,0,0,0,0,0,0
2013-12-24,-0.0004298249086901462,0,1.0,-1.0,0,0,0,0,0,0
2013-12-25,0.002574111996847539,0,1.0,-1.0,0,0,0,0,0,0
2013-12-26,-4.6170186190241935e-05,0,1.0,-1.0,0,0,0,0,0,0
2013-12-27,0.0017712088559174166,0,1.0,-1.0,0,0,0,0,0,0
2013-12-30,7.470317260349635e-05,0,1.0,-1.0,0,0,0,0,0,0
2013-12-31,-0.003556567430943236,0,1.0,-1.0,0,0,0,0,0,0
2014-01-01,0.008893573922315379,0,1.0,-1.0,0,0,0,0,0,0
2014-01-02,-0.0005702934743762045,0,1.0,-1.0,0,0,0,0,0,0
2014-01-03,-0.0007509012415582994,0,1.0,-1.0,0,0,0,0,0,0
2014-01-06,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-01-07,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-01-08,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-01-09,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-01-10,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-01-13,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-01-14,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-01-15,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-01-16,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-01-17,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-01-20,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-01-21,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-01-22,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-01-23,-0.006486620603978088,0,-1.0,1.0,0,0,0,0,0,0
2014-01-24,0.0063530979774325536,0,-1.0,1.0,0,0,0,0,0,0
2014-01-27,0.008667815698228498,0,-1.0,1.0,0,0,0,0,0,0
2014-01-28,-0.00606746004300851,0,-1.0,1.0,0,0,0,0,0,0
2014-01-29,-0.0011374730897408813,0,-1.0,1.0,0,0,0,0,0,0
2014-01-30,0.0009222841854982233,0,-1.0,1.0,0,0,0,0,0,0
2014-01-31,-0.0036859002736473467,0,-1.0,1.0,0,0,0,0,0,0
2014-02-03,-0.0015545604604920715,0,-1.0,1.0,0,0,0,0,0,0
2014-02-04,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-02-05,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-02-06,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-02-07,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-02-10,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-02-11,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-02-12,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-02-13,-0.013305405533601489,0,-1.0,1.0,0,0,0,0,0,0
2014-02-14,0.0036421578160771295,0,-1.0,1.0,0,0,0,0,0,0
2014-02-17,-0.004667382716686541,0,-1.0,1.0,0,0,0,0,0,0
2014-02-18,0.0028094097714302935,0,-1.0,1.0,0,0,0,0,0,0
2014-02-19,0.0062030608191673275,0,-1.0,1.0,0,0,0,0,0,0
2014-02-20,-0.0016809233223860076,0,-1.0,1.0,0,0,0,0,0,0
2014-02-21,0.0001776261033876736,0,-1.0,1.0,0,0,0,0,0,0
2014-02-24,0.002920722269090348,0,-1.0,1.0,0,0,0,0,0,0
2014-02-25,-0.001551178629297767,0,-1.0,1.0,0,0,0,0,0,0
2014-02-26,-0.00048800192959641553,0,-1.0,1.0,0,0,0,0,0,0
2014-02-27,-0.004153688752839724,0,-1.0,1.0,0,0,0,0,0,0
2014-02-28,0.0004438993127920954,0,-1.0,1.0,0,0,0,0,0,0
2014-03-03,0.0028243667067804346,0,-1.0,1.0,0,0,0,0,0,0
2014-03-04,0.0007399726356387415,0,-1.0,1.0,0,0,0,0,0,0
2014-03-05,0.0003855709300661925,0,-1.0,1.0,0,0,0,0,0,0
2014-03-06,-0.003625237338645171,0,-1.0,1.0,0,0,0,0,0,0
2014-03-07,0.007943876656885118,0,-1.0,1.0,0,0,0,0,0,0
2014-03-10,0.001759099161239397,0,-1.0,1.0,0,0,0,0,0,0
2014-03-11,0.005484928747894302,0,-1.0,1.0,0,0,0,0,0,0
2014-03-12,-0.00033408700173387373,0,-1.0,1.0,0,0,0,0,0,0
2014-03-13,0.003306506473568449,0,-1.0,1.0,0,0,0,0,0,0
2014-03-14,-0.0030553568303642864,0,-1.0,1.0,0,0,0,0,0,0
2014-03-17,0.002377457706003505,0,-1.0,1.0,0,0,0,0,0,0
2014-03-18,0.00117359283451679,0,-1.0,1.0,0,0,0,0,0,0
2014-03-19,0.002785623836353057,0,-1.0,1.0,0,0,0,0,0,0
2014-03-20,-0.004511337897048717,0,-1.0,1.0,0,0,0,0,0,0
2014-03-21,-0.000858838108376947,0,-1.0,1.0,0,0,0,0,0,0
2014-03-24,0.0021010038721407387,0,-1.0,1.0,0,0,0,0,0,0
2014-03-25,0.0026369646186307216,0,-1.0,1.0,0,0,0,0,0,0
2014-03-26,-0.003534592923555513,0,-1.0,1.0,0,0,0,0,0,0
2014-03-27,-0.00532605535851538,0,-1.0,1.0,0,0,0,0,0,0
2014-03-28,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-03-31,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-01,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-02,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-03,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-04,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-07,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-08,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-09,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-10,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-11,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-14,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-15,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-16,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-17,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-18,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-21,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-22,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-23,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-24,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-25,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-28,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-29,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-04-30,-0.003680267063520759,0,-1.0,1.0,0,0,0,0,0,0
2014-05-01,0.0009103188065534562,0,-1.0,1.0,0,0,0,0,0,0
2014-05-02,-0.0009890252221880225,0,-1.0,1.0,0,0,0,0,0,0
2014-05-05,0.0010878746213353052,0,-1.0,1.0,0,0,0,0,0,0
2014-05-06,0.0007758841040067521,0,-1.0,1.0,0,0,0,0,0,0
2014-05-07,-0.002365631491753839,0,-1.0,1.0,0,0,0,0,0,0
2014-05-08,-0.00010888363282046676,0,-1.0,1.0,0,0,0,0,0,0
2014-05-09,-0.0036821736794234727,0,-1.0,1.0,0,0,0,0,0,0
2014-05-12,-0.0016236449275186526,0,-1.0,1.0,0,0,0,0,0,0
2014-05-13,-0.0010814601932732648,0,-1.0,1.0,0,0,0,0,0,0
2014-05-14,-0.001093659881212572,0,-1.0,1.0,0,0,0,0,0,0
2014-05-15,0.004589041121952464,0,-1.0,1.0,0,0,0,0,0,0
2014-05-16,-0.001769984099094124,0,-1.0,1.0,0,0,0,0,0,0
2014-05-19,-0.002673207446826753,0,-1.0,1.0,0,0,0,0,0,0
2014-05-20,0.0012047893805972043,0,-1.0,1.0,0,0,0,0,0,0
2014-05-21,-0.0019239647329037934,0,-1.0,1.0,0,0,0,0,0,0
2014-05-22,-0.005166608468832323,0,-1.0,1.0,0,0,0,0,0,0
2014-05-23,-0.0002402985105971478,0,-1.0,1.0,0,0,0,0,0,0
2014-05-26,8.927684857340523e-05,0,-1.0,1.0,0,0,0,0,0,0
2014-05-27,0.0010766139758370263,0,-1.0,1.0,0,0,0,0,0,0
2014-05-28,0.0008354441472044893,0,-1.0,1.0,0,0,0,0,0,0
2014-05-29,0.0025449918957147766,0,-1.0,1.0,0,0,0,0,0,0
2014-05-30,0.00031411559790528454,0,-1.0,1.0,0,0,0,0,0,0
2014-06-02,-0.00019555375774571448,0,-1.0,1.0,0,0,0,0,0,0
2014-06-03,-0.0015028707948805398,0,-1.0,1.0,0,0,0,0,0,0
2014-06-04,0.0019029543218280764,0,-1.0,1.0,0,0,0,0,0,0
2014-06-05,-0.0011724345690113935,0,-1.0,1.0,0,0,0,0,0,0
2014-06-06,6.25343610809459e-05,0,-1.0,1.0,0,0,0,0,0,0
2014-06-09,-0.0009059841482259579,0,-1.0,1.0,0,0,0,0,0,0
2014-06-10,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-06-11,-0.0007948425107244805,0,-1.0,1.0,0,0,0,0,0,0
2014-06-12,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-06-13,-0.008687172901152618,0,-1.0,1.0,0,0,0,0,0,0
2014-06-16,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-06-17,0.0028496614116170216,0,-1.0,1.0,0,0,0,0,0,0
2014-06-18,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-06-19,0.0008535619081857515,0,-1.0,1.0,0,0,0,0,0,0
2014-06-20,-0.0009086793765447077,0,-1.0,1.0,0,0,0,0,0,0
2014-06-23,-0.0003250135674066623,0,-1.0,1.0,0,0,0,0,0,0
2014-06-24,0.0004992516750188525,0,-1.0,1.0,0,0,0,0,0,0
2014-06-25,0.002924480116973438,0,-1.0,1.0,0,0,0,0,0,0
2014-06-26,0.0013781223744608884,0,-1.0,1.0,0,0,0,0,0,0
2014-06-27,-0.0034821552805266442,0,-1.0,1.0,0,0,0,0,0,0
2014-06-30,0.0017897181640657012,0,-1.0,1.0,0,0,0,0,0,0
2014-07-01,-0.0008402940658920333,0,-1.0,1.0,0,0,0,0,0,0
2014-07-02,-0.003189623619319959,0,-1.0,1.0,0,0,0,0,0,0
2014-07-03,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-07-04,-0.0026732678979963787,0,-1.0,1.0,0,0,0,0,0,0
2014-07-07,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-07-08,0.002299287184049703,0,-1.0,1.0,0,0,0,0,0,0
2014-07-09,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-07-10,0.0008300398823251065,0,-1.0,1.0,0,0,0,0,0,0
2014-07-11,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-07-14,0.00036726643459639163,0,-1.0,1.0,0,0,0,0,0,0
2014-07-15,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-07-16,-0.00692811269138538,0,-1.0,1.0,0,0,0,0,0,0
2014-07-17,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-07-18,0.0017798803273940678,0,-1.0,1.0,0,0,0,0,0,0
2014-07-21,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-07-22,0.0006465009036447089,0,-1.0,1.0,0,0,0,0,0,0
2014-07-23,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-07-24,0.0010563752827312811,0,-1.0,1.0,0,0,0,0,0,0
2014-07-25,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-07-28,-0.002088334601164865,0,-1.0,1.0,0,0,0,0,0,0
2014-07-29,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-07-30,0.00010796942352531147,0,-1.0,1.0,0,0,0,0,0,0
2014-07-31,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-08-01,0.0006437982355063099,0,-1.0,1.0,0,0,0,0,0,0
2014-08-04,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-08-05,-0.002748581648968962,0,-1.0,1.0,0,0,0,0,0,0
2014-08-06,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-08-07,0.0021729867790578616,0,-1.0,1.0,0,0,0,0,0,0
2014-08-08,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-08-11,0.00664709734626634,0,-1.0,1.0,0,0,0,0,0,0
2014-08-12,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-08-13,-0.002563721520404516,0,-1.0,1.0,0,0,0,0,0,0
2014-08-14,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-08-15,-0.00011055688749972425,0,-1.0,1.0,0,0,0,0,0,0
2014-08-18,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-08-19,-0.0023966811585246495,0,-1.0,1.0,0,0,0,0,0,0
2014-08-20,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-08-21,-0.0033561566450817093,0,-1.0,1.0,0,0,0,0,0,0
2014-08-22,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-08-25,-0.004417303224866664,0,-1.0,1.0,0,0,0,0,0,0
2014-08-26,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-08-27,-6.564467857828049e-05,0,-1.0,1.0,0,0,0,0,0,0
2014-08-28,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-08-29,-0.0012442057073697166,0,-1.0,1.0,0,0,0,0,0,0
2014-09-01,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-09-02,-0.0010952984455318004,0,-1.0,1.0,0,0,0,0,0,0
2014-09-03,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-09-04,0.0018563097904971126,0,-1.0,1.0,0,0,0,0,0,0
2014-09-05,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-09-08,0.006625640057080107,0,-1.0,1.0,0,0,0,0,0,0
2014-09-09,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-09-10,0.0020969877108736323,0,-1.0,1.0,0,0,0,0,0,0
2014-09-11,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-09-12,-0.002639235601107459,0,-1.0,1.0,0,0,0,0,0,0
2014-09-15,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-09-16,0.00022025460233687788,0,-1.0,1.0,0,0,0,0,0,0
2014-09-17,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-09-18,-0.008618323437638464,0,-1.0,1.0,0,0,0,0,0,0
2014-09-19,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-09-22,0.001058857844728811,0,-1.0,1.0,0,0,0,0,0,0
2014-09-23,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-09-24,-0.0011334462950834956,0,-1.0,1.0,0,0,0,0,0,0
2014-09-25,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-09-26,-0.00208916888800037,0,-1.0,1.0,0,0,0,0,0,0
2014-09-29,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-09-30,0.0011504367208514665,0,-1.0,1.0,0,0,0,0,0,0
2014-10-01,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-10-02,0.0010011668332841062,0,-1.0,1.0,0,0,0,0,0,0
2014-10-03,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-10-06,-0.00026226183010114035,0,-1.0,1.0,0,0,0,0,0,0
2014-10-07,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-10-08,0.0008643667158735324,0,-1.0,1.0,0,0,0,0,0,0
2014-10-09,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-10-10,-0.0017671924104059045,0,-1.0,1.0,0,0,0,0,0,0
2014-10-13,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-10-14,0.00823595647012465,0,-1.0,1.0,0,0,0,0,0,0
2014-10-15,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-10-16,0.007951142180289139,0,-1.0,1.0,0,0,0,0,0,0
2014-10-17,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-10-20,-0.004060848236333792,0,-1.0,1.0,0,0,0,0,0,0
2014-10-21,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-10-22,-0.0036027882417881685,0,-1.0,1.0,0,0,0,0,0,0
2014-10-23,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-10-24,0.001961336595124874,0,-1.0,1.0,0,0,0,0,0,0
2014-10-27,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-10-28,-2.72200973544523e-05,0,-1.0,1.0,0,0,0,0,0,0
2014-10-29,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-10-30,0.00021551433873345793,0,-1.0,1.0,0,0,0,0,0,0
2014-10-31,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-11-03,-0.007104538882994671,0,-1.0,1.0,0,0,0,0,0,0
2014-11-04,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-11-05,0.002785381692900768,0,-1.0,1.0,0,0,0,0,0,0
2014-11-06,0.0,0,0.0,0.0,0,0,0,0,0,0
2014-11-07,-0.00028381662394982854,0,-1.0,1.0,0,0,0,0,0,0
2014-11-10,-0.0,0,0.0,0.0,0,0,0,0,0,0
2014-11-11,-0.0005281794853511101,0,-1.0,1.0,0,0,0,0,0,0
2014-11-12,-0.0,0,0.0,0.0,0,0,0,0,0,0
